tag,event_type,event_site,event_date,event_release_site,event_release_date,mark_date,cth_count
3DD.003E215E90,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E91,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E92,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E93,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215E94,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E95,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E96,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E97,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E98,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E99,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215E9A,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E9B,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215E9C,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E9D,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E9E,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215E9F,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA0,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215EA1,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA2,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA7,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA8,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EA9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EAA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EAB,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EAC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EAD,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215EAE,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EAF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB1,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215EB2,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB7,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB8,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EB9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EBA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EBB,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EBC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EBD,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EBE,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215EBF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC1,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215EC2,Mark,WELH - Wells Hatchery,8/18/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/19/2022,8/18/2022,1
3DD.003E215EC3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC7,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC8,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215EC9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ECA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ECB,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ECC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ECD,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ECE,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ECF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ED0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ED1,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ED2,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ED3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215ED4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215F9E,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215F9F,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FA0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FA1,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FA2,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FA3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FA4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FA5,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FA6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FA7,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FA8,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FA9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FAA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FAB,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FAC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FAD,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FAE,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FAF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FB0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FB2,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FB3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FB4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FB5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FB6,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FB7,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FB8,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FB9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FBA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FBB,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FBC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FBD,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FBE,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FBF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC1,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC2,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC7,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC8,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FC9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FCA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FCB,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FCC,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FCD,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FCE,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FCF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD1,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD2,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD3,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FD4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FD7,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FD8,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FD9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FDA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FDB,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FDC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FDD,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FDE,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FDF,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE0,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE1,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE2,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE3,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE4,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE5,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE6,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE7,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FE8,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FE9,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FEA,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
3DD.003E215FEB,Mark,WELH - Wells Hatchery,8/4/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/5/2022,8/4/2022,1
3DD.003E215FEC,Mark,WELH - Wells Hatchery,8/11/2022,"COLR7 - Columbia River - Lower Crab Creek to Chelan Falls, WA (km 661-809)",8/12/2022,8/11/2022,1
