tag,mark_file,site,first_time,last_time,first_antenna_group,last_antenna_group,release_date,species_code,species_name,run_code,run_name,rear_type_code,rear_type_name,release_site,count
3DD.003B9C112A,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 2:09:36 AM,8/11/2018 2:09:36 AM,Downstream Array,Downstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112B,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,7/13/2020 9:06:52 PM,7/13/2020 9:13:19 PM,UPSTREAM ARRAY,DOWNSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112B,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:12:38 AM,8/11/2018 1:12:40 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112B,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/18/2018 2:19:33 AM,8/18/2018 2:19:33 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112D,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,6/9/2020 11:10:26 PM,6/9/2020 11:10:26 PM,UPSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112D,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:49:38 AM,8/11/2018 1:49:51 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112E,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,5/3/2019 9:04:48 PM,5/3/2019 9:04:48 PM,DOWNSTREAM ARRAY,DOWNSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003B9C112E,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:06:14 AM,8/11/2018 1:06:22 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BB8F306,AJG16232.CDK,ENL - Lower Entiat River,4/5/2017 3:39:30 AM,7/17/2017 3:48:27 AM,LOWER IN-STREAM ARRAY,LOWER IN-STREAM ARRAY,8/19/2016,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,TURO - Turtle Rock Pond,1
3DD.003BDCA3E5,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/1/2018 12:52:31 AM,9/1/2018 12:52:31 AM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3EA,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/29/2018 1:21:36 AM,7/5/2019 6:09:04 AM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3EC,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 8:04:07 PM,8/25/2018 8:04:07 PM,Upstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3EC,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/13/2018 9:38:21 PM,9/13/2018 9:38:21 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3F2,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 2:25:37 AM,8/25/2018 2:25:41 AM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3F3,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 1:14:57 AM,8/25/2018 1:14:57 AM,Upstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3F3,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/30/2018 7:37:37 PM,8/30/2018 7:37:37 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA3F9,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/4/2018 8:33:25 PM,6/11/2019 2:51:01 AM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA400,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 3:40:37 AM,8/25/2018 3:40:37 AM,Downstream Array,Downstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA400,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/4/2018 10:17:27 PM,9/4/2018 10:17:27 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA402,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/31/2018 11:30:29 PM,8/31/2018 11:30:29 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA404,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,5/4/2019 8:32:19 PM,5/4/2019 8:32:28 PM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA405,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 2:54:16 AM,6/12/2019 9:51:16 AM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA407,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,4/3/2019 12:26:41 AM,4/3/2019 12:26:54 AM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA409,AJG-2018-222-CDK.xml,CRU - Upper Chewuch Instream Array,9/21/2018 1:03:05 AM,5/19/2019 3:04:04 PM,Downstream Array,Downstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA409,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,9/5/2018 2:19:32 AM,9/5/2018 2:21:09 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA409,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/27/2018 9:41:16 PM,8/27/2018 9:41:16 PM,Downstream Array,Downstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA409,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/1/2018 7:40:52 PM,9/1/2018 7:40:52 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA40A,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/7/2018 9:12:50 PM,9/7/2018 9:12:50 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA40F,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/31/2018 12:43:44 AM,8/31/2018 12:43:44 AM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA415,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 8:20:39 PM,8/25/2018 8:20:39 PM,Downstream Array,Downstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA415,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/5/2018 9:17:19 PM,9/5/2018 9:17:19 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA416,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 10:02:19 PM,8/25/2018 10:02:28 PM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA41B,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 9:07:04 PM,8/25/2018 9:07:15 PM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA41B,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,6/11/2019 9:34:58 PM,6/11/2019 9:34:58 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA41E,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 1:47:06 AM,8/25/2018 1:47:06 AM,Upstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA41E,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,6/8/2019 10:39:59 PM,6/8/2019 10:39:59 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA423,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,9/3/2018 1:44:57 AM,9/3/2018 1:46:24 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA423,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 1:32:43 AM,8/25/2018 1:32:52 AM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA428,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,9/5/2018 9:56:34 PM,9/5/2018 9:56:34 PM,DOWNSTREAM ARRAY,DOWNSTREAM ARRAY,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA428,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 3:01:32 AM,8/25/2018 3:01:51 AM,Downstream Array,Upstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA428,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/1/2018 7:58:35 PM,9/1/2018 7:58:35 PM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA444,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/25/2018 2:00:30 AM,8/25/2018 2:00:30 AM,Downstream Array,Downstream Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCA444,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,6/9/2019 2:32:17 AM,6/9/2019 2:32:17 AM,Single Array,Single Array,8/24/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003BDCC32F,AJG16232.CDK,ENA - Upper Entiat River at rkm 17.1,8/25/2016 11:23:12 PM,8/25/2016 11:23:23 PM,DOWNSTREAM ANTENNA ARRAY,UPSTREAM ANTENNA ARRAY,8/19/2016,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,TURO - Turtle Rock Pond,1
3DD.003BDCC32F,AJG16232.CDK,ENL - Lower Entiat River,8/20/2016 2:30:13 AM,8/20/2016 2:30:35 AM,LOWER IN-STREAM ARRAY,UPPER IN-STREAM ARRAY,8/19/2016,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,TURO - Turtle Rock Pond,1
3DD.003BDCC32F,AJG16232.CDK,ENM - Middle Entiat River,8/27/2016 8:55:19 PM,8/27/2016 8:55:26 PM,LOWER IN-STREAM ARRAY,UPPER IN-STREAM ARRAY,8/19/2016,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,TURO - Turtle Rock Pond,1
3DD.003BDCC32F,AJG16232.CDK,ENS - Upper Entiat River at rkm 35.7,8/28/2016 2:38:54 AM,8/28/2016 2:39:00 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/19/2016,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,TURO - Turtle Rock Pond,1
3DD.003D284963,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/16/2018 1:24:52 AM,8/16/2018 1:24:52 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284965,AJG-2018-222-CDK.xml,ENL - Lower Entiat River,7/11/2019 1:10:47 AM,7/11/2019 1:11:35 AM,UPPER IN-STREAM ARRAY,LOWER IN-STREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284966,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 2:06:03 AM,8/15/2018 2:06:03 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284967,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,7/2/2019 12:03:31 AM,7/2/2019 12:03:31 AM,DOWNSTREAM ARRAY,DOWNSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284967,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:24:28 AM,8/11/2018 1:24:28 AM,Upstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284968,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:09:16 AM,8/11/2018 1:09:26 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284968,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 8:39:40 PM,8/15/2018 8:39:40 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284969,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,4/20/2019 3:48:47 AM,4/20/2019 3:52:32 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284969,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 2:40:20 AM,8/11/2018 2:40:20 AM,Downstream Array,Downstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284969,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 2:36:17 AM,8/15/2018 2:36:17 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496A,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 2:17:01 AM,8/11/2018 2:17:01 AM,Upstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496A,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 9:57:06 PM,6/26/2019 12:13:25 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496C,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,8/19/2018 12:47:46 AM,8/19/2018 12:49:30 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496C,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 3:26:42 AM,8/11/2018 3:26:55 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496C,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 9:30:14 PM,8/15/2018 9:30:14 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496D,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 8:50:21 PM,8/11/2018 8:50:34 PM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496D,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/16/2018 10:47:00 PM,8/16/2018 10:47:00 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496F,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,8/19/2018 12:12:21 AM,6/17/2019 10:59:36 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28496F,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:27:34 AM,8/11/2018 1:27:42 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284970,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:33:36 AM,8/11/2018 1:33:43 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284972,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 2:25:23 AM,8/11/2018 2:25:38 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284972,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 10:06:10 PM,8/15/2018 10:06:10 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284973,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,4/5/2019 7:10:20 AM,5/22/2019 9:27:47 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284973,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:08:51 AM,8/11/2018 1:08:52 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284973,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/14/2018 4:07:59 AM,8/14/2018 4:07:59 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284975,AJG-2018-222-CDK.xml,CRU - Upper Chewuch Instream Array,9/2/2018 11:42:40 PM,6/14/2019 2:17:41 AM,Downstream Array,Downstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284975,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,8/18/2018 9:02:08 PM,8/18/2018 9:04:00 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284975,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:22:11 AM,8/11/2018 1:22:25 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284975,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/14/2018 9:37:38 PM,8/14/2018 9:37:42 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284976,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,8/20/2018 12:46:08 AM,8/20/2018 12:51:05 AM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284976,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 2:40:00 AM,8/11/2018 2:40:15 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284976,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 11:02:25 PM,8/15/2018 11:02:25 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284977,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,8/21/2018 8:54:11 PM,8/21/2018 8:55:46 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284977,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 12:34:36 AM,8/11/2018 12:34:36 AM,Downstream Array,Downstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284977,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/14/2018 8:33:46 PM,8/14/2018 8:33:46 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28497A,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 2:50:56 AM,8/11/2018 2:51:03 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28497A,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/16/2018 12:41:31 AM,8/16/2018 12:41:31 AM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28497B,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 3:39:02 AM,8/11/2018 3:39:02 AM,Upstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28497F,AJG-2018-222-CDK.xml,CRW - Chewuch River above Winthrop,9/2/2018 10:33:36 PM,9/2/2018 10:35:58 PM,DOWNSTREAM ARRAY,UPSTREAM ARRAY,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28497F,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 12:53:20 AM,8/11/2018 12:53:24 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284980,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:45:27 AM,8/11/2018 1:45:34 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284981,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:46:35 AM,8/11/2018 1:46:50 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284981,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/14/2018 11:28:20 PM,8/14/2018 11:28:20 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284982,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:59:30 AM,7/10/2019 9:01:50 PM,Downstream Array,Downstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284982,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,8/15/2018 9:17:18 PM,8/15/2018 9:17:18 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284988,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/12/2018 12:45:30 AM,8/12/2018 12:45:52 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D284988,AJG-2018-222-CDK.xml,MRC - Methow River at Carlton,9/8/2018 8:35:15 PM,9/8/2018 8:35:15 PM,Single Array,Single Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28498A,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:02:31 AM,8/11/2018 1:02:31 AM,Downstream Array,Downstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28498B,AJG-2018-222-CDK.xml,LMR - Lower Methow River at Pateros,8/11/2018 1:38:20 AM,8/11/2018 1:38:31 AM,Downstream Array,Upstream Array,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
3DD.003D28498C,AJG-2018-222-CDK.xml,RRJ - Rocky Reach Dam Juvenile,6/13/2019 11:50:06 PM,6/13/2019 11:50:06 PM,DSM Bypass Surface Collector,DSM Bypass Surface Collector,8/10/2018,A,Pacific Lamprey,0,N/A,W,Wild Fish or Natural Production,METHR - Methow River,1
