tag_code,release_site,release_date,release_year,release_lat,release_lon
3DD.003D980E5D,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E61,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E63,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E64,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E65,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E6A,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E6B,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E6C,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E6F,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E70,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E73,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E76,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E77,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E78,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E79,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E7C,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E7D,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E80,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E82,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E86,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E8A,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E8C,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E8D,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E8F,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E91,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E97,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E99,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E9A,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E9B,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E9C,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980E9D,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EA0,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EA3,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EA8,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EA9,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EAC,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EAF,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EB1,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EB3,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EBA,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EBB,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EBC,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EBD,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EBE,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EBF,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EC0,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EC1,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EC2,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EC3,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EC4,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EC5,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EC6,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EC7,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EC8,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EC9,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980ECA,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980ECB,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980ECC,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980ECD,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980ECE,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980ECF,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980ED0,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980ED1,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980ED2,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980ED3,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980ED4,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980ED5,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980ED6,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980ED7,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980ED8,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980ED9,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EDA,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EDB,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EDC,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EDD,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EDE,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EDF,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE0,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE1,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE2,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE3,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EE4,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE5,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EE6,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE7,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EE8,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EE9,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EEA,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EEB,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EEC,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EED,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EEE,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EEF,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EF0,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EF1,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EF2,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EF3,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EF4,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980EF6,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EF7,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EF8,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EF9,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EFA,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EFB,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980EFC,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980EFD,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EFE,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980EFF,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F00,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F01,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980F02,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F03,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F04,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F05,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F06,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F07,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F08,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F09,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980F0A,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F0B,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F0C,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F0D,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F0E,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F0F,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980F10,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F11,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F12,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F13,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F14,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980F15,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F16,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F17,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F18,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980F19,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D980F1A,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F1B,Starr Boat Launch,7/22/2021,2021,47.983552,-119.887492
3DD.003D980F1C,Omak Creek,7/29/2021,2021,48.353831,-119.288554
3DD.003D980F1D,Starr Boat Launch,7/29/2021,2021,47.983552,-119.887492
3DD.003D980F1E,Starr Boat Launch,8/5/2021,2021,47.983552,-119.887492
3DD.003D98104B,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98104C,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98104D,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98104E,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98104F,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981050,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981051,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981052,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981053,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981054,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981055,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981056,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981057,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981058,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981059,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98105A,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98105B,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98105C,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98105D,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98105E,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98105F,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981060,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981061,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981062,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981063,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981064,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981065,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981066,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981067,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981068,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981069,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98106A,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98106B,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98106C,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98106D,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98106E,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98106F,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981070,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981071,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981072,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981073,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981074,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981075,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981076,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981077,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981078,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981079,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98107A,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98107B,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98107C,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98107D,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98107E,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98107F,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981080,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981081,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981082,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981083,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981084,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981085,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981086,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981087,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D981088,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981089,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98108A,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98108B,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98108C,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98108D,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98108E,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98108F,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981090,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981091,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981092,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981093,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981094,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981095,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981096,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981097,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D981098,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D981099,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98109A,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98109B,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98109C,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D98109D,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D98109E,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D98109F,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A0,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A1,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D9810A2,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D9810A3,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A4,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A5,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A6,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A7,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810A8,Similkameen River,8/19/2021,2021,48.98607,-119.613005
3DD.003D9810A9,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810AA,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810AB,Salmon Creek,8/12/2021,2021,48.446022,-119.666279
3DD.003D9810AC,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810AD,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003D9810AE,Starr Boat Launch,8/12/2021,2021,47.983552,-119.887492
3DD.003E215B52,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B53,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B54,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B55,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B57,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B58,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B5A,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B5B,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B5D,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B5E,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B60,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B62,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B63,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B6A,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B6C,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B6D,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B73,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B75,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.003E215B7A,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B80,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B82,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B83,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B84,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B85,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.003E215B86,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215B87,Starr Boat Launch,8/13/2024,2024,47.983552,-119.887492
3DD.003E215B99,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215B9F,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215BA4,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215BA5,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215BA7,Starr Boat Launch,8/12/2024,2024,47.983552,-119.887492
3DD.003E215BA8,Starr Boat Launch,8/8/2024,2024,47.983552,-119.887492
3DD.003E215BAC,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215BB3,Starr Boat Launch,8/15/2024,2024,47.983552,-119.887492
3DD.003E215BB4,Starr Boat Launch,8/13/2024,2024,47.983552,-119.887492
3DD.003E215C1A,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C1B,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C1C,Daroga State Park,8/5/2022,2022,47.711251,-120.208455
3DD.003E215C1D,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C1E,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C1F,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C20,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C21,Daroga State Park,8/12/2022,2022,47.711251,-120.208455
3DD.003E215C22,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C23,Daroga State Park,8/12/2022,2022,47.711251,-120.208455
3DD.003E215C24,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C25,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C26,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C27,Daroga State Park,8/5/2022,2022,47.711251,-120.208455
3DD.003E215C28,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C29,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C2A,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C2B,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C2C,Daroga State Park,8/12/2022,2022,47.711251,-120.208455
3DD.003E215C2D,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C2E,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C2F,Daroga State Park,8/12/2022,2022,47.711251,-120.208455
3DD.003E215C30,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C31,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C32,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C33,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C34,Daroga State Park,8/12/2022,2022,47.711251,-120.208455
3DD.003E215C35,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C36,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C37,Daroga State Park,8/5/2022,2022,47.711251,-120.208455
3DD.003E215C38,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C39,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C3A,Daroga State Park,8/12/2022,2022,47.711251,-120.208455
3DD.003E215C3B,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C3C,Rocky Reach Forebay,8/12/2022,2022,47.542169,-120.293332
3DD.003E215C3D,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C3E,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
3DD.003E215C3F,Rocky Reach Forebay,8/5/2022,2022,47.542169,-120.293332
