tag,mark_file,mark_data_project,mark_site,mark_date,release_site,release_date,species_code,species_name,comment,length,mark_count
3D9.1A4FAAAABA,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/8/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",109,1
3D9.1A4FAAAABC,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",81,1
3D9.1A4FAAAABD,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",105,1
3D9.1A4FAAAABE,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",111,1
3D9.1A4FAAAABF,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",98,1
3D9.1A4FAAAAC0,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",113,1
3D9.1A4FAAAAC1,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",98,1
3D9.1A4FAAAAC2,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",102,1
3D9.1A4FAAAAC3,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",102,1
3D9.1A4FAAAAC4,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",150,1
3D9.1A4FAAAAC7,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FAAAAC8,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",107,1
3D9.1A4FAAAAC9,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FAAAACA,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",101,1
3D9.1A4FAAAACB,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FAAAACC,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",98,1
3D9.1A4FAAAACD,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",110,1
3D9.1A4FAAAACE,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",90,1
3D9.1A4FAAAACF,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",111,1
3D9.1A4FAAAAD0,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FAAAAD1,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/12/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",117,1
3D9.1A4FAAAAD2,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",100,1
3D9.1A4FAAAAD4,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FAAAAD5,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/8/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FAAAAD6,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FAAAAD7,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/8/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",90,1
3D9.1A4FAAAAD8,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",98,1
3D9.1A4FAAAAD9,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/8/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FAAAADA,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",96,1
3D9.1A4FAAAADB,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",108,1
3D9.1A4FAAAADC,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",117,1
3D9.1A4FAAAADD,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/8/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",93,1
3D9.1A4FAAAADE,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",100,1
3D9.1A4FAAAADF,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",103,1
3D9.1A4FAAAAE0,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",111,1
3D9.1A4FAAAAE1,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FAAAAE3,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/9/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FAAAAE4,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",105,1
3D9.1A4FAAAAE5,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FAAAAE6,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/8/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",112,1
3D9.1A4FAAAAE7,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,METHR - Methow River,6/10/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",97,1
3D9.1A4FAAAAE8,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",92,1
3D9.1A4FAAAAEA,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/11/2023,METHR - Methow River,6/14/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",112,1
3D9.1A4FAAAAEB,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/5/2023,METHR - Methow River,6/7/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",113,1
3D9.1A4FAAAAEC,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FAAAAED,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FAAAAEE,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FAAAAEF,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FAAAAF0,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FAAAAF1,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/24/2023,METHR - Methow River,4/25/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FAAAAF2,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/24/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FAAAAF3,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",123,1
3D9.1A4FAAAAF4,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FAAAAF5,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FAAAAF6,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/28/2023,METHR - Methow River,4/28/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",133,1
3D9.1A4FAAAAF7,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,6/2/2023,METHR - Methow River,6/4/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",106,1
3D9.1A4FAAAAF8,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",133,1
3D9.1A4FAAAAF9,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2023,METHR - Methow River,4/28/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FAAAAFA,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2023,METHR - Methow River,4/22/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FAAAAFB,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FAAAAFC,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",116,1
3D9.1A4FAAAAFD,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2023,METHR - Methow River,4/25/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",121,1
3D9.1A4FAAAAFE,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FAAAAFF,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FAAAB00,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2023,METHR - Methow River,5/1/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",135,1
3D9.1A4FAAAB01,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2023,METHR - Methow River,4/25/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FAAAB02,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FAAAB03,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/2/2023,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",130,1
3D9.1A4FAAAB04,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FAAAB05,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2023,METHR - Methow River,4/28/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",132,1
3D9.1A4FAAAB06,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",130,1
3D9.1A4FAAAB07,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FAAAB08,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",129,1
3D9.1A4FAAAB09,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/30/2023,METHR - Methow River,5/1/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",141,1
3D9.1A4FAAAB0A,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",104,1
3D9.1A4FAAAB0B,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",109,1
3D9.1A4FAAAB0C,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2023,METHR - Methow River,5/1/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",151,1
3D9.1A4FAAAB0D,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FAAAB0E,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",120,1
3D9.1A4FAAAB0F,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",105,1
3D9.1A4FAAAB10,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",123,1
3D9.1A4FAAAB11,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",114,1
3D9.1A4FAAAB12,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",116,1
3D9.1A4FAAAB14,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",128,1
3D9.1A4FAAAB15,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2023,METHR - Methow River,4/28/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FAAAB16,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",115,1
3D9.1A4FAAAB17,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FAAAB18,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",129,1
3D9.1A4FAAAB19,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2023,METHR - Methow River,5/1/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",141,1
3D9.1A4FAAAB1A,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",112,1
3D9.1A4FAAAB1B,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/25/2023,METHR - Methow River,4/25/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",126,1
3D9.1A4FAAAB1C,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",106,1
3D9.1A4FAAAB1D,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FAAAB1F,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",122,1
3D9.1A4FAAAB20,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",116,1
3D9.1A4FAAAB21,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FAAAB22,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2023,METHR - Methow River,5/1/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",135,1
3D9.1A4FAAAB23,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",107,1
3D9.1A4FAAAB24,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/26/2023,METHR - Methow River,4/28/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",131,1
3D9.1A4FAAAB25,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,4/29/2023,METHR - Methow River,5/1/2023,A,Pacific Lamprey,"10MM TAG, MACROPHTHALMIA",138,1
3D9.1A4FAAAB26,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
3D9.1A4FAAAB28,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",122,1
3D9.1A4FAAAB29,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/26/2023,METHR - Methow River,5/26/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",97,1
3D9.1A4FAAAB2A,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/27/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",127,1
3D9.1A4FAAAB2B,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/31/2023,METHR - Methow River,6/1/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",124,1
3D9.1A4FAAAB2C,CGS-2023-084-KAE.xml,CGS - Charles Snow Projects,METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2023,METHR - Methow River,5/29/2023,A,Pacific Lamprey,"10MM TAG, AMMOCOETE",125,1
