tag_code,life_stage,release_site_label,release_site_code,release_site_name,release_date,release_year,release_lat,release_lon,length_mm
3D9.1A4FA12E9A,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12E9B,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,126
3D9.1A4FA12E9C,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,125
3D9.1A4FA12E9D,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12E9E,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,134
3D9.1A4FA12E9F,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,125
3D9.1A4FA12EA0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,125
3D9.1A4FA12EA1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,125
3D9.1A4FA12EA2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,126
3D9.1A4FA12EA3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2023,2023,48.151085,-120.056584,125
3D9.1A4FA12EA4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,130
3D9.1A4FA12EA5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/28/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EA6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2023,2023,48.151085,-120.056584,123
3D9.1A4FA12EA7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EA8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,126
3D9.1A4FA12EAA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2023,2023,48.151085,-120.056584,123
3D9.1A4FA12EAB,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/19/2022,2022,48.151085,-120.056584,122
3D9.1A4FA12EAC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,131
3D9.1A4FA12EAD,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,131
3D9.1A4FA12EAE,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EAF,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,134
3D9.1A4FA12EB1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,127
3D9.1A4FA12EB2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,123
3D9.1A4FA12EB3,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,129
3D9.1A4FA12EB4,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,127
3D9.1A4FA12EB5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,132
3D9.1A4FA12EB6,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,124
3D9.1A4FA12EB7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,141
3D9.1A4FA12EB8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,107
3D9.1A4FA12EB9,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,127
3D9.1A4FA12EBA,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,131
3D9.1A4FA12EBB,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,132
3D9.1A4FA12EBC,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12EBE,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,125
3D9.1A4FA12EBF,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,129
3D9.1A4FA12EC0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,114
3D9.1A4FA12EC1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EC2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/19/2023,2023,48.151085,-120.056584,121
3D9.1A4FA12EC3,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/4/2022,2022,48.151085,-120.056584,122
3D9.1A4FA12EC4,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,131
3D9.1A4FA12EC5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,132
3D9.1A4FA12EC7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EC9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,130
3D9.1A4FA12ECA,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,129
3D9.1A4FA12ECB,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,131
3D9.1A4FA12ECC,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,131
3D9.1A4FA12ECD,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,136
3D9.1A4FA12ECE,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12ECF,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12ED0,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/3/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12ED1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12ED2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,129
3D9.1A4FA12ED3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,128
3D9.1A4FA12ED4,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,125
3D9.1A4FA12ED5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,133
3D9.1A4FA12ED6,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12ED7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,119
3D9.1A4FA12ED9,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/29/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EDA,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,134
3D9.1A4FA12EDB,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,127
3D9.1A4FA12EDC,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,129
3D9.1A4FA12EDD,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12EDE,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,125
3D9.1A4FA12EDF,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/6/2023,2023,48.151085,-120.056584,108
3D9.1A4FA12EE0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,127
3D9.1A4FA12EE1,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,123
3D9.1A4FA12EE2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,120
3D9.1A4FA12EE3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,134
3D9.1A4FA12EE5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,126
3D9.1A4FA12EE6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,123
3D9.1A4FA12EE7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,135
3D9.1A4FA12EE8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,128
3D9.1A4FA12EE9,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,117
3D9.1A4FA12EEA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,124
3D9.1A4FA12EEB,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,126
3D9.1A4FA12EEC,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,124
3D9.1A4FA12EED,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,134
3D9.1A4FA12EEE,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,136
3D9.1A4FA12EEF,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,127
3D9.1A4FA12EF0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/22/2023,2023,48.151085,-120.056584,122
3D9.1A4FA12EF2,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,130
3D9.1A4FA12EF3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/13/2023,2023,48.151085,-120.056584,137
3D9.1A4FA12EF4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,4/16/2023,2023,48.151085,-120.056584,122
3D9.1A4FA12EF5,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/5/2022,2022,48.151085,-120.056584,132
3D9.1A4FA12EF6,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/7/2022,2022,48.151085,-120.056584,120
3D9.1A4FA12EF7,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/30/2022,2022,48.151085,-120.056584,129
3D9.1A4FA12EF8,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,134
3D9.1A4FA12EF9,Macropthalmia (eyed juvenile),METTRP - Methow Smolt Trap at McFarland Creek Road Bridge,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,5/6/2022,2022,48.151085,-120.056584,135
3D9.1A4FAAAA87,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,118
3D9.1A4FAAAA88,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,125
3D9.1A4FAAAA89,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,114
3D9.1A4FAAAA8A,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,100
3D9.1A4FAAAA8B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/7/2023,2023,48.151085,-120.056584,100
3D9.1A4FAAAA8E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,90
3D9.1A4FAAAA8F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,127
3D9.1A4FAAAA90,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,115
3D9.1A4FAAAA91,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,105
3D9.1A4FAAAA92,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,94
3D9.1A4FAAAA93,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,101
3D9.1A4FAAAA95,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/7/2023,2023,48.151085,-120.056584,118
3D9.1A4FAAAA96,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,112
3D9.1A4FAAAA97,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,105
3D9.1A4FAAAA98,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,126
3D9.1A4FAAAA99,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,105
3D9.1A4FAAAA9A,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/7/2023,2023,48.151085,-120.056584,112
3D9.1A4FAAAA9B,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,97
3D9.1A4FAAAA9C,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,108
3D9.1A4FAAAA9D,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/7/2023,2023,48.151085,-120.056584,108
3D9.1A4FAAAA9E,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,109
3D9.1A4FAAAA9F,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,100
3D9.1A4FAAAAA0,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/7/2023,2023,48.151085,-120.056584,129
3D9.1A4FAAAAA1,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,112
3D9.1A4FAAAAA2,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/7/2023,2023,48.151085,-120.056584,109
3D9.1A4FAAAAA3,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,116
3D9.1A4FAAAAA4,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,99
3D9.1A4FAAAAA5,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,112
3D9.1A4FAAAAA6,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,124
3D9.1A4FAAAAA7,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,106
3D9.1A4FAAAAA8,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/14/2023,2023,48.151085,-120.056584,124
3D9.1A4FAAAAA9,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,132
3D9.1A4FAAAAAA,Larvae,METHR - Methow River,METTRP,Methow Smolt Trap at McFarland Creek Road Bridge,6/10/2023,2023,48.151085,-120.056584,112
